Subject#	Session#	Block#	Stim#	Trial#	Task	Numerosity	P_true	P_reported	x1	x2	CE	
7	1	6	16	473	2	0	0.01	0	800	0	16	
7	1	6	104	474	2	0	0.99	0	150	100	113	
7	1	6	10	475	2	0	0.01	0	150	50	72	
7	1	6	139	476	2	0	0.05	0	200	100	126	
7	1	6	21	477	2	0	0.9	0	100	0	22	
7	1	6	140	478	2	0	0.6	0	200	150	161	
7	1	6	135	479	2	0	0.95	0	75	0	31.5	
7	1	6	154	480	2	0	0.6	0	200	0	44	
7	1	6	106	481	2	0	0.6	0	150	100	121	
7	1	6	73	482	2	0	0.5	0	400	0	88	
7	1	6	43	483	2	0	0.9	0	800	0	208	
7	1	6	89	484	2	0	0.25	0	150	0	3	
7	1	6	35	485	2	0	0.1	0	200	150	171	
7	1	6	62	486	2	0	0.01	0	200	100	126	
7	1	6	92	487	2	0	0.75	0	50	0	21	
7	1	6	9	488	2	0	0.25	0	800	0	176	
7	1	6	28	489	2	0	0.5	0	100	0	30	
7	1	6	69	490	2	0	0.01	0	200	0	4	
7	1	6	165	491	2	0	0.1	0	100	0	26	
7	1	6	87	492	2	0	0.25	0	200	100	122	
7	1	6	146	493	2	0	0.25	0	400	0	88	
7	1	6	93	494	2	0	0.9	0	100	50	77	
7	1	6	49	495	2	0	0.6	0	400	0	104	
