Subject#	Session#	Block#	Stim#	Trial#	Task	Numerosity	P_true	P_reported	x1	x2	CE	
16	1	6	180	475	1	400	0.05	0.00853873	0	0	0	
16	1	6	313	476	1	400	0.1	0.0652041	0	0	0	
16	1	6	33	477	1	300	0.25	0.196089	0	0	0	
16	1	6	24	478	1	400	0.99	0.9968	0	0	0	
16	1	6	71	479	1	300	0.6	0.542145	0	0	0	
16	1	6	192	480	1	200	0.4	0.342012	0	0	0	
16	1	6	264	481	1	600	0.6	0.519704	0	0	0	
16	1	6	273	482	1	300	0.1	0.292153	0	0	0	
16	1	6	262	483	1	300	0.95	0.939825	0	0	0	
16	1	6	245	484	1	600	0.01	0.00158161	0	0	0	
16	1	6	143	485	1	500	0.75	0.608041	0	0	0	
16	1	6	120	486	1	500	0.5	0.499996	0	0	0	
16	1	6	75	487	1	500	0.01	0.00125874	0	0	0	
16	1	6	132	488	1	500	0.75	0.566811	0	0	0	
16	1	6	107	489	1	500	0.01	0.00110394	0	0	0	
16	1	6	176	490	1	600	0.99	0.992501	0	0	0	
16	1	6	28	491	1	500	0.6	0.56874	0	0	0	
16	1	6	113	492	1	200	0.05	0.00574792	0	0	0	
16	1	6	208	493	1	300	0.1	0.0486937	0	0	0	
16	1	6	167	494	1	600	0.05	0.0414181	0	0	0	
16	1	6	297	495	1	600	0.01	0.00661922	0	0	0	
