Subject#	Session#	Block#	Stim#	Trial#	Task	Numerosity	P_true	P_reported	x1	x2	CE	
13	1	6	56	476	1	200	0.9	0.95975	0	0	0	
13	1	6	289	477	1	500	0.01	0.0123203	0	0	0	
13	1	6	211	478	1	400	0.5	0.5	0	0	0	
13	1	6	254	479	1	600	0.05	0.0426477	0	0	0	
13	1	6	232	480	1	200	0.1	0.0952131	0	0	0	
13	1	6	229	481	1	200	0.6	0.5	0	0	0	
13	1	6	324	482	1	600	0.4	0.5	0	0	0	
13	1	6	189	483	1	500	0.4	0.437638	0	0	0	
13	1	6	37	484	1	500	0.1	0.252896	0	0	0	
13	1	6	43	485	1	300	0.5	0.501274	0	0	0	
13	1	6	40	486	1	500	0.4	0.495962	0	0	0	
13	1	6	238	487	1	200	0.25	0.421981	0	0	0	
13	1	6	218	488	1	500	0.5	0.572455	0	0	0	
13	1	6	200	489	1	200	0.4	0.4828	0	0	0	
13	1	6	39	490	1	300	0.95	0.864336	0	0	0	
13	1	6	120	491	1	600	0.5	0.5	0	0	0	
13	1	6	47	492	1	500	0.5	0.45912	0	0	0	
13	1	6	6	493	1	500	0.9	0.798219	0	0	0	
13	1	6	307	494	1	200	0.5	0.499637	0	0	0	
13	1	6	272	495	1	200	0.5	0.500358	0	0	0	
