Subject#	Session#	Block#	Stim#	Trial#	Task	Numerosity	P_true	P_reported	x1	x2	CE	
10	1	6	70	474	2	0	0.01	0	200	100	106	
10	1	6	80	475	2	0	0.95	0	75	0	31.5	
10	1	6	116	476	2	0	0.6	0	200	150	179	
10	1	6	114	477	2	0	0.4	0	100	50	69	
10	1	6	127	478	2	0	0.5	0	150	100	119	
10	1	6	64	479	2	0	0.95	0	800	0	144	
10	1	6	142	480	2	0	0.05	0	75	50	55.5	
10	1	6	110	481	2	0	0.01	0	25	0	4.5	
10	1	6	159	482	2	0	0.99	0	800	0	304	
10	1	6	24	483	2	0	0.05	0	150	0	9	
10	1	6	26	484	2	0	0.05	0	200	150	159	
10	1	6	65	485	2	0	0.05	0	200	100	114	
10	1	6	130	486	2	0	0.5	0	200	0	52	
10	1	6	56	487	2	0	0.01	0	150	0	3	
10	1	6	141	488	2	0	0.4	0	25	0	9.5	
10	1	6	151	489	2	0	0.6	0	400	0	104	
10	1	6	78	490	2	0	0.25	0	50	0	9	
10	1	6	161	491	2	0	0.95	0	50	25	39.5	
10	1	6	137	492	2	0	0.1	0	75	50	55.5	
10	1	6	108	493	2	0	0.5	0	800	0	48	
10	1	6	91	494	2	0	0.4	0	200	100	138	
10	1	6	104	495	2	0	0.99	0	200	150	191	
