Subject#	Session#	Block#	Stim#	Trial#	Task	Numerosity	P_true	P_reported	x1	x2	CE	
3	1	6	38	473	2	0	0.01	0	400	0	24	
3	1	6	99	474	2	0	0.95	0	150	100	103	
3	1	6	118	475	2	0	0.6	0	150	50	56	
3	1	6	13	476	2	0	0.9	0	200	0	28	
3	1	6	14	477	2	0	0.4	0	400	0	24	
3	1	6	28	478	2	0	0.1	0	25	0	3.5	
3	1	6	91	479	2	0	0.75	0	150	0	3	
3	1	6	30	480	2	0	0.9	0	150	0	9	
3	1	6	156	481	2	0	0.4	0	200	150	153	
3	1	6	151	482	2	0	0.6	0	150	0	15	
3	1	6	46	483	2	0	0.1	0	50	25	25.5	
3	1	6	134	484	2	0	0.01	0	25	0	2.5	
3	1	6	137	485	2	0	0.01	0	100	0	2	
3	1	6	9	486	2	0	0.99	0	200	150	179	
3	1	6	94	487	2	0	0.95	0	25	0	13.5	
3	1	6	2	488	2	0	0.95	0	75	50	57.5	
3	1	6	113	489	2	0	0.99	0	200	100	158	
3	1	6	45	490	2	0	0.9	0	400	0	104	
3	1	6	119	491	2	0	0.5	0	200	0	12	
3	1	6	52	492	2	0	0.99	0	150	0	87	
3	1	6	88	493	2	0	0.9	0	100	50	55	
3	1	6	19	494	2	0	0.99	0	100	50	71	
3	1	6	34	495	2	0	0.25	0	150	50	60	
